UserId,AttractionId,Rating,VisitYear,VisitMonth,VisitMode,VisitModeName,Attraction,AttractionTypeId,AttractionTypeName,AttractionCityName,AttractionCountry,UserContinent,UserCountry
66964,749,5,2019,10,2,Couples,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Asia,India
66965,640,4,2013,2,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
66966,1166,5,2018,2,4,Friends,Malioboro Road,34,Flea & Street Markets,Yogyakarta,Indonesia,Europe,United Kingdom
66967,640,5,2015,8,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
66968,640,1,2019,4,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
66970,640,4,2015,7,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
66970,737,4,2015,7,4,Friends,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,Australia
66971,841,4,2014,8,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Europe,United Kingdom
66973,749,4,2018,10,2,Couples,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Australia & Oceania,Australia
66974,841,5,2019,11,4,Friends,Waterbom Bali,92,Water Parks,Bali,Indonesia,Europe,United Kingdom
66976,640,5,2019,11,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
66978,640,4,2018,7,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Africa,Tunisia
66979,369,1,2016,12,2,Couples,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Europe,United Kingdom
66979,640,5,2019,1,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
66979,824,5,2016,9,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Europe,United Kingdom
66979,841,5,2016,1,2,Couples,Waterbom Bali,92,Water Parks,Bali,Indonesia,Europe,United Kingdom
66980,640,4,2019,1,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,New Zealand
66982,640,5,2016,9,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
66985,640,3,2019,7,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
66985,748,5,2019,7,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Europe,United Kingdom
66986,640,4,2018,9,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
66986,737,4,2016,4,2,Couples,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Europe,United Kingdom
66987,1280,3,2016,12,4,Friends,Water Castle (Tamansari),72,Points of Interest & Landmarks,Yogyakarta,Indonesia,Europe,United Kingdom
66988,640,5,2018,7,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Saudi Arabia
66988,673,5,2018,7,3,Family,Seminyak Beach,13,Beaches,Bali,Indonesia,Asia,Saudi Arabia
66991,640,5,2016,9,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
66991,748,5,2016,9,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,America,United States
66993,748,4,2016,10,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,Singapore
66993,1278,4,2016,10,4,Friends,Ullen Sentalu Museum,45,History Museums,Yogyakarta,Indonesia,Asia,Singapore
66994,673,3,2015,9,2,Couples,Seminyak Beach,13,Beaches,Bali,Indonesia,America,United States
66994,841,5,2022,6,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,America,United States
66995,640,5,2015,3,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
66995,737,5,2015,3,2,Couples,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,Australia
66996,841,5,2013,5,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
66998,748,4,2016,1,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Australia & Oceania,Australia
67000,640,2,2015,7,5,Solo,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
67011,824,5,2017,2,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,Australia
67014,749,4,2018,2,2,Couples,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Australia & Oceania,Australia
67016,481,5,2017,10,3,Family,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
67017,640,5,2017,11,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
67019,640,4,2015,7,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
67022,841,4,2016,3,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
67029,640,3,2014,2,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,India
67029,841,3,2013,4,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Asia,India
67032,673,2,2016,12,2,Couples,Seminyak Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
67035,640,5,2014,7,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
67040,737,5,2015,5,2,Couples,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Asia,Indonesia
67040,1225,3,2015,12,2,Couples,Ratu Boko Temple,2,Ancient Ruins,Yogyakarta,Indonesia,Asia,Indonesia
67041,369,4,2019,7,3,Family,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Asia,Indonesia
67042,1171,4,2016,10,4,Friends,Merapi Volcano,91,Volcanos,Yogyakarta,Indonesia,Europe,United Kingdom
67047,673,5,2016,8,3,Family,Seminyak Beach,13,Beaches,Bali,Indonesia,Asia,India
67049,737,5,2015,7,2,Couples,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Asia,India
67051,749,4,2019,10,2,Couples,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Australia & Oceania,Australia
67053,841,4,2016,5,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
67057,640,1,2015,5,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
67060,748,2,2016,12,3,Family,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,Singapore
67061,640,5,2016,10,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
67074,888,5,2022,7,4,Friends,Bromo Tengger Semeru National Park,61,National Parks,Malang,Indonesia,Asia,Indonesia
67076,1278,3,2018,2,4,Friends,Ullen Sentalu Museum,45,History Museums,Yogyakarta,Indonesia,Europe,United Kingdom
67078,841,3,2015,8,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
67079,748,3,2016,11,4,Friends,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,China
67084,737,5,2019,5,4,Friends,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Asia,Malaysia
67085,640,4,2015,10,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,Germany
67085,737,4,2014,12,4,Friends,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Europe,Germany
67085,824,4,2014,12,4,Friends,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Europe,Germany
67087,369,4,2017,7,5,Solo,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Europe,Czech Republic
67092,947,5,2015,8,4,Friends,Mount Semeru Volcano,91,Volcanos,Malang,Indonesia,Asia,Indonesia
67098,841,5,2015,10,2,Couples,Waterbom Bali,92,Water Parks,Bali,Indonesia,Asia,Indonesia
67100,841,5,2013,8,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Europe,United Kingdom
67101,640,4,2019,8,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Indonesia
67101,650,3,2019,8,3,Family,Sanur Beach,13,Beaches,Bali,Indonesia,Asia,Indonesia
67101,673,4,2019,8,3,Family,Seminyak Beach,13,Beaches,Bali,Indonesia,Asia,Indonesia
67101,748,3,2019,8,3,Family,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,Indonesia
67101,749,4,2019,8,3,Family,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Asia,Indonesia
67101,841,5,2019,9,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Asia,Indonesia
67102,748,5,2017,2,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,Singapore
67106,737,5,2014,3,2,Couples,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Europe,Romania
67107,481,5,2016,4,3,Family,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Europe,Romania
67109,640,4,2019,12,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,Romania
67110,673,4,2016,7,2,Couples,Seminyak Beach,13,Beaches,Bali,Indonesia,Africa,Egypt
67111,673,5,2018,8,3,Family,Seminyak Beach,13,Beaches,Bali,Indonesia,America,United States
67111,1220,3,2018,9,3,Family,Ramayana Ballet at Prambanan,10,Ballets,Yogyakarta,Indonesia,America,United States
67113,748,5,2015,6,4,Friends,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Africa,Namibia
67114,748,5,2016,12,3,Family,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,Singapore
67118,841,5,2019,7,2,Couples,Waterbom Bali,92,Water Parks,Bali,Indonesia,Africa,Egypt
67122,650,5,2019,9,2,Couples,Sanur Beach,13,Beaches,Bali,Indonesia,Europe,United Kingdom
67124,640,5,2019,1,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Indonesia
67124,749,5,2019,1,3,Family,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Asia,Indonesia
67130,650,5,2013,3,3,Family,Sanur Beach,13,Beaches,Bali,Indonesia,Asia,Saudi Arabia
67132,748,4,2018,5,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Australia & Oceania,New Zealand
67138,1171,5,2018,5,3,Family,Merapi Volcano,91,Volcanos,Yogyakarta,Indonesia,Europe,United Kingdom
67139,640,4,2016,12,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
67140,481,5,2019,8,3,Family,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Asia,Indonesia
67141,369,3,2018,2,5,Solo,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,America,Brazil
67141,481,4,2018,2,5,Solo,Nusa Dua Beach,13,Beaches,Bali,Indonesia,America,Brazil
67141,640,4,2018,3,5,Solo,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,Brazil
67142,640,4,2017,5,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
67142,749,5,2017,5,4,Friends,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,America,United States
67144,1238,5,2016,9,3,Family,Sewu Temple,2,Ancient Ruins,Yogyakarta,Indonesia,Europe,United Kingdom
67145,841,5,2016,3,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
67147,640,4,2022,8,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
67147,737,5,2022,8,2,Couples,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Europe,United Kingdom
67147,748,5,2022,8,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Europe,United Kingdom
67151,748,4,2019,1,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Europe,United Kingdom
67153,841,5,2014,6,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
67155,640,4,2013,6,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
67158,481,5,2017,1,3,Family,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Asia,India
67161,841,5,2018,12,5,Solo,Waterbom Bali,92,Water Parks,Bali,Indonesia,Asia,India
67163,1220,4,2014,4,2,Couples,Ramayana Ballet at Prambanan,10,Ballets,Yogyakarta,Indonesia,Europe,United Kingdom
67165,1171,3,2018,2,3,Family,Merapi Volcano,91,Volcanos,Yogyakarta,Indonesia,Europe,United Kingdom
67167,369,5,2015,1,4,Friends,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Asia,India
67169,841,5,2017,2,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
67171,841,5,2016,12,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Asia,Singapore
67172,481,3,2020,1,2,Couples,Nusa Dua Beach,13,Beaches,Bali,Indonesia,America,Canada
67173,1171,5,2013,9,4,Friends,Merapi Volcano,91,Volcanos,Yogyakarta,Indonesia,Europe,United Kingdom
67174,1278,4,2016,4,5,Solo,Ullen Sentalu Museum,45,History Museums,Yogyakarta,Indonesia,Europe,United Kingdom
67175,928,5,2016,8,2,Couples,Khayangan Reflexology & Massage,82,Spas,Malang,Indonesia,Asia,Indonesia
67175,1166,5,2019,10,1,Business,Malioboro Road,34,Flea & Street Markets,Yogyakarta,Indonesia,Asia,Indonesia
67182,841,5,2016,9,4,Friends,Waterbom Bali,92,Water Parks,Bali,Indonesia,Asia,Singapore
67183,1171,3,2015,5,4,Friends,Merapi Volcano,91,Volcanos,Yogyakarta,Indonesia,Europe,United Kingdom
67185,640,4,2016,9,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
67186,369,2,2017,1,2,Couples,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Europe,Serbia
67190,888,5,2018,9,4,Friends,Bromo Tengger Semeru National Park,61,National Parks,Malang,Indonesia,Asia,Indonesia
67194,369,3,2017,1,4,Friends,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Asia,United Arab Emirates
67200,640,4,2016,9,5,Solo,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Indonesia
67201,1171,5,2016,8,4,Friends,Merapi Volcano,91,Volcanos,Yogyakarta,Indonesia,Europe,United Kingdom
67204,824,3,2014,5,3,Family,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,Indonesia
67205,737,4,2015,3,3,Family,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Asia,India
67207,640,4,2016,9,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,India
67210,369,5,2017,8,2,Couples,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Asia,India
67210,824,5,2017,8,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,India
67211,640,5,2019,10,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,India
67211,748,4,2019,10,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,India
67218,673,4,2018,7,3,Family,Seminyak Beach,13,Beaches,Bali,Indonesia,Asia,India
67227,369,2,2018,3,4,Friends,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Asia,Japan
67227,748,5,2018,3,4,Friends,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,Japan
67227,749,1,2018,3,4,Friends,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Asia,Japan
67229,737,4,2016,10,2,Couples,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Asia,Singapore
67231,481,3,2017,5,5,Solo,Nusa Dua Beach,13,Beaches,Bali,Indonesia,America,United States
67231,640,5,2017,5,5,Solo,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
67231,748,5,2017,5,5,Solo,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,America,United States
67231,749,5,2017,5,5,Solo,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,America,United States
67231,824,4,2017,5,5,Solo,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,America,United States
67233,824,5,2017,3,4,Friends,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,America,United States
67238,640,3,2015,5,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Singapore
67239,369,4,2017,3,5,Solo,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Asia,United Arab Emirates
67241,640,3,2018,7,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,New Zealand
67244,481,5,2018,10,4,Friends,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Asia,Indonesia
67244,640,4,2018,9,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Indonesia
67244,748,5,2018,10,4,Friends,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,Indonesia
67244,749,5,2018,9,4,Friends,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Asia,Indonesia
67244,824,5,2017,12,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,Indonesia
67244,841,5,2018,10,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Asia,Indonesia
67247,673,4,2017,9,3,Family,Seminyak Beach,13,Beaches,Bali,Indonesia,America,United States
67249,369,2,2014,1,5,Solo,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Asia,Thailand
67251,1297,4,2022,8,4,Friends,Yogyakarta Palace,44,Historic Sites,Yogyakarta,Indonesia,Europe,United Kingdom
67256,640,5,2017,3,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
67258,1171,3,2016,2,4,Friends,Merapi Volcano,91,Volcanos,Yogyakarta,Indonesia,Europe,United Kingdom
67268,1220,3,2016,5,4,Friends,Ramayana Ballet at Prambanan,10,Ballets,Yogyakarta,Indonesia,Europe,United Kingdom
67275,640,5,2015,1,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Papua New Guinea
67276,640,5,2018,6,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,Estonia
67276,748,5,2018,2,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Europe,Estonia
67277,640,4,2015,10,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Singapore
67278,824,5,2013,6,3,Family,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,Australia
67279,841,5,2017,2,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
67281,640,5,2018,12,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,India
67281,748,5,2018,12,4,Friends,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,India
67281,749,5,2018,12,4,Friends,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Asia,India
67285,824,5,2016,2,4,Friends,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,Malaysia
67288,481,5,2018,11,2,Couples,Nusa Dua Beach,13,Beaches,Bali,Indonesia,America,United States
67289,640,4,2015,11,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
67289,737,5,2015,11,2,Couples,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,America,United States
67289,824,5,2015,11,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,America,United States
67295,673,4,2016,11,3,Family,Seminyak Beach,13,Beaches,Bali,Indonesia,Asia,India
67296,1220,5,2017,11,4,Friends,Ramayana Ballet at Prambanan,10,Ballets,Yogyakarta,Indonesia,Europe,United Kingdom
67302,481,5,2017,1,3,Family,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
67303,748,4,2015,10,3,Family,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Europe,United Kingdom
67303,749,4,2015,10,3,Family,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Europe,United Kingdom
67304,673,5,2016,4,2,Couples,Seminyak Beach,13,Beaches,Bali,Indonesia,Asia,India
67305,673,4,2016,9,1,Business,Seminyak Beach,13,Beaches,Bali,Indonesia,Asia,India
67306,737,4,2015,3,2,Couples,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Asia,India
67307,369,4,2018,1,2,Couples,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Asia,India
67307,749,4,2018,1,2,Couples,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Asia,India
67308,640,5,2018,6,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,India
67309,824,5,2014,6,3,Family,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,Singapore
67314,737,3,2017,10,2,Couples,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Asia,India
67314,748,5,2017,10,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,India
67315,481,5,2019,1,3,Family,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Asia,India
67317,749,3,2016,3,3,Family,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Asia,India
67319,369,3,2017,3,2,Couples,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Asia,India
67321,673,5,2016,10,3,Family,Seminyak Beach,13,Beaches,Bali,Indonesia,Asia,India
67321,737,5,2016,10,3,Family,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Asia,India
67321,824,5,2016,10,3,Family,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,India
67323,481,4,2017,6,3,Family,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Asia,India
67323,737,5,2017,6,3,Family,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Asia,India
67323,749,3,2017,6,3,Family,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Asia,India
67325,673,3,2018,6,3,Family,Seminyak Beach,13,Beaches,Bali,Indonesia,Asia,India
67329,640,5,2019,9,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
67330,824,4,2016,5,4,Friends,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,Indonesia
67331,824,5,2017,3,4,Friends,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,India
67332,640,4,2016,12,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,India
67332,824,3,2016,12,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,India
67332,897,4,2017,6,3,Family,Coban Rondo Waterfall,93,Waterfalls,Malang,Indonesia,Asia,India
67333,748,4,2018,11,3,Family,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,India
67333,824,2,2018,11,3,Family,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,India
67335,640,5,2017,4,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,India
67335,673,5,2017,4,2,Couples,Seminyak Beach,13,Beaches,Bali,Indonesia,Asia,India
67335,748,5,2017,4,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,India
67335,749,4,2017,4,2,Couples,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Asia,India
67337,640,3,2015,2,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,India
67338,749,4,2018,8,3,Family,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Asia,United Arab Emirates
67339,1225,5,2018,5,5,Solo,Ratu Boko Temple,2,Ancient Ruins,Yogyakarta,Indonesia,Europe,United Kingdom
67341,824,4,2014,1,3,Family,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,India
67345,481,4,2015,1,3,Family,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Asia,India
67348,1220,4,2016,4,2,Couples,Ramayana Ballet at Prambanan,10,Ballets,Yogyakarta,Indonesia,Europe,United Kingdom
67349,824,5,2015,9,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Europe,United Kingdom
67350,673,4,2016,11,4,Friends,Seminyak Beach,13,Beaches,Bali,Indonesia,Europe,United Kingdom
67352,369,4,2016,9,4,Friends,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
67352,748,4,2019,8,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Australia & Oceania,Australia
67352,749,4,2017,6,4,Friends,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Australia & Oceania,Australia
67353,824,5,2016,12,3,Family,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,Singapore
67354,1171,4,2016,5,3,Family,Merapi Volcano,91,Volcanos,Yogyakarta,Indonesia,Europe,United Kingdom
67356,1171,5,2018,4,5,Solo,Merapi Volcano,91,Volcanos,Yogyakarta,Indonesia,Europe,United Kingdom
67360,673,5,2016,7,3,Family,Seminyak Beach,13,Beaches,Bali,Indonesia,Europe,Sweden
67361,888,4,2017,7,4,Friends,Bromo Tengger Semeru National Park,61,National Parks,Malang,Indonesia,Asia,Indonesia
67363,640,5,2016,2,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Bangladesh
67363,749,5,2016,2,2,Couples,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Asia,Bangladesh
67364,640,5,2019,9,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
67365,640,2,2017,12,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,India
67366,640,5,2015,5,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,India
